movieId,userId,rating,timestamp,label,title,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
111,23303,5.0,938862083,1,Taxi Driver,1976,Crime,Drama,Thriller,5305,4.12,0.85,318,778,994,36,800,30,1994,1.17,3.63,0.96,Drama,Comedy,Crime,Thriller,Romance
125,11393,2.0,884569647,0,Flirting With Disaster,1996,Comedy,"","",788,3.71,0.93,266,509,308,110,356,100,1987,14.99,2.61,0.87,Drama,Crime,War,Thriller,Comedy
14,10628,4.0,865538008,1,Nixon,1995,Drama,"","",1278,3.39,0.92,52,802,608,260,36,15,1994,4.80,3.53,0.83,Drama,Romance,Crime,Comedy,Action
141,13367,3.5,1307819882,1,"Birdcage, The",1996,Comedy,"","",4859,3.52,0.96,34,924,377,253,608,37,1992,6.33,3.55,0.73,Drama,Thriller,Crime,Comedy,Action
141,28349,2.0,838117839,0,"Birdcage, The",1996,Comedy,"","",4859,3.52,0.96,235,17,594,590,150,45,1991,9.18,3.29,0.89,Drama,War,Children,Comedy,Adventure
153,13367,3.0,1307819422,0,Batman Forever,1995,Action,Adventure,Comedy,7100,2.89,0.95,592,150,50,260,296,24,1993,3.88,3.54,0.62,Thriller,Comedy,Drama,Crime,Adventure
153,5904,2.0,974856542,0,Batman Forever,1995,Action,Adventure,Comedy,7100,2.89,0.95,316,165,648,368,349,75,1987,14.45,3.80,1.17,Drama,Thriller,Crime,Action,Romance
153,8229,4.0,1096031678,1,Batman Forever,1995,Action,Adventure,Comedy,7100,2.89,0.95,608,1,380,260,150,30,1989,11.85,4.20,0.76,Sci-Fi,Action,Thriller,Drama,Adventure
158,19170,3.0,836455758,0,Casper,1995,Adventure,Children,"",2756,2.92,1.03,589,367,480,111,356,24,1992,3.92,3.79,1.02,Thriller,Drama,Adventure,Comedy,Crime
160,5041,1.0,1001096546,0,Congo,1995,Action,Adventure,Mystery,3235,2.60,1.01,257,648,924,800,457,33,1989,13.33,4.27,1.04,Drama,Thriller,Mystery,Crime,Comedy
164,11393,2.0,884569794,0,Devil in a Blue Dress,1995,Crime,Film-Noir,Mystery,978,3.48,0.84,475,266,509,308,110,100,1987,15.35,2.58,0.75,Drama,Crime,Thriller,Comedy,Romance
165,11428,5.0,1111542023,1,Die Hard: With a Vengeance,1995,Action,Crime,Thriller,7392,3.50,0.89,344,110,260,608,527,20,1990,13.25,3.40,1.02,Drama,Comedy,Thriller,Crime,War
17,6875,4.5,1328399969,1,Sense and Sensibility,1995,Drama,Romance,"",4556,3.97,0.94,364,919,356,909,910,22,1977,20.55,4.11,1.05,Drama,Comedy,Romance,Musical,Children
170,1207,2.0,1000224981,0,Hackers,1995,Action,Adventure,Crime,1651,3.20,1.02,70,866,733,377,608,42,1987,14.75,3.12,0.89,Thriller,Action,Sci-Fi,Drama,Romance
173,25970,2.0,994181045,0,Judge Dredd,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,592,1,648,474,47,41,1992,6.17,4.10,1.09,Comedy,Thriller,Action,Drama,Romance
174,6952,3.0,849977781,0,Jury Duty,1995,Comedy,"","",450,2.43,1.09,215,277,338,288,368,100,1992,8.07,3.36,0.56,Drama,Action,Romance,Comedy,Thriller
179,22698,3.0,830956467,0,Mad Love,1995,Drama,Romance,"",294,2.76,0.98,494,163,333,237,223,42,1994,1.41,3.64,1.14,Drama,Comedy,Thriller,Romance,Action
19,27046,3.0,842043921,0,Ace Ventura: When Nature Calls,1995,Comedy,"","",4501,2.62,1.16,216,104,132,426,531,79,1993,2.29,3.27,1.01,Comedy,Drama,Thriller,Romance,Crime
2,14105,4.0,835569247,1,Jumanji,1995,Adventure,Children,Fantasy,4853,3.21,0.96,150,165,457,380,440,33,1993,1.44,3.58,0.97,Action,Thriller,Comedy,Adventure,Drama
2,28349,3.0,838117754,0,Jumanji,1995,Adventure,Children,Fantasy,4853,3.21,0.96,594,590,150,318,595,42,1991,9.47,3.26,0.91,Drama,War,Children,Adventure,Animation
2,3983,4.0,910176989,1,Jumanji,1995,Adventure,Children,Fantasy,4853,3.21,0.96,786,388,168,450,112,56,1994,1.45,3.46,0.99,Drama,Romance,Action,Thriller,Comedy
208,12195,3.0,1232587074,0,Waterworld,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,231,780,590,589,592,59,1989,10.74,3.62,0.87,Thriller,Crime,Drama,Comedy,Action
208,27183,3.0,835720096,0,Waterworld,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,296,"","","","",11,1993,2.02,3.00,0.77,Comedy,Crime,Drama,Thriller,""
21,635,3.0,1035044708,0,Get Shorty,1995,Comedy,Crime,Thriller,5164,3.58,0.93,610,377,592,733,457,15,1986,13.00,4.73,0.46,Action,Thriller,Sci-Fi,Adventure,Crime
215,19857,4.5,1100745169,1,Before Sunrise,1995,Drama,Romance,"",1169,3.80,0.96,915,920,911,955,326,55,1981,19.48,4.14,0.61,Drama,Romance,Comedy,Thriller,Musical
222,27046,2.0,837789687,0,Circle of Friends,1995,Drama,Romance,"",1283,3.50,0.87,520,466,497,246,22,59,1993,1.35,3.24,0.95,Comedy,Thriller,Drama,Romance,Crime
224,11393,2.0,884568104,0,Don Juan DeMarco,1995,Comedy,Drama,Romance,1882,3.46,0.93,509,308,110,356,293,100,1989,13.72,2.48,0.96,Drama,Crime,Thriller,Comedy,War
23,24776,3.0,1044557779,0,Assassins,1995,Action,Crime,Thriller,871,3.14,0.95,150,116,344,110,"",12,1990,11.89,3.00,1.28,Drama,Action,War,Comedy,Documentary
235,8432,4.0,1132412782,1,Ed Wood,1994,Comedy,Drama,"",3605,3.64,0.96,364,541,508,366,466,54,1993,4.29,2.69,1.10,Action,Thriller,Drama,Crime,Adventure
239,6952,4.0,849977402,1,"Goofy Movie, A",1995,Animation,Children,Comedy,701,3.02,1.05,60,262,802,198,73,100,1992,8.12,3.40,0.64,Drama,Thriller,Romance,Action,Comedy
260,19358,3.5,1078685173,1,Star Wars: Episode IV - A New Hope,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,480,279,125,663,269,20,1991,12.39,4.08,0.73,Drama,Comedy,Thriller,Crime,Fantasy
261,20294,4.0,943157055,1,Little Women,1994,Drama,"","",2233,3.63,0.95,592,915,916,926,924,100,1980,21.48,3.79,0.85,Drama,Romance,Comedy,Crime,Action
263,2436,5.0,1025542704,1,Ladybird Ladybird,1994,Drama,"","",83,3.86,0.96,32,16,342,778,123,42,1982,18.66,4.40,0.91,Drama,Comedy,Mystery,Thriller,Romance
265,23284,4.0,859837128,1,Like Water for Chocolate (Como agua para chocolate),1992,Drama,Fantasy,Romance,2622,3.89,0.98,589,454,446,532,555,88,1994,4.44,3.16,1.21,Drama,Comedy,Thriller,Romance,Crime
288,25285,1.0,901309012,0,Natural Born Killers,1994,Action,Crime,Thriller,5165,3.24,1.18,292,165,95,2,150,12,1994,1.00,4.00,0.95,Action,Thriller,Adventure,Drama,Sci-Fi
3,10169,2.0,1050046346,0,Grumpier Old Men,1995,Comedy,Romance,"",2769,3.15,0.99,1,899,595,912,50,61,1986,18.29,3.15,1.57,Drama,Comedy,Romance,Children,Adventure
3,886,4.0,856064776,1,Grumpier Old Men,1995,Comedy,Romance,"",2769,3.15,0.99,62,141,"","","",7,1995,0.53,3.29,1.38,Comedy,Drama,"","",""
318,11281,5.0,832512376,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,349,150,296,"","",8,1992,2.03,2.88,1.25,Drama,Crime,Thriller,Comedy,Adventure
318,17179,4.0,1216261944,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,908,858,750,"","",6,1973,18.17,3.33,1.17,Comedy,War,Crime,Drama,Action
318,19938,4.0,849792329,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,457,50,314,589,515,46,1994,1.15,3.65,0.90,Comedy,Drama,Romance,Thriller,Children
318,9472,4.0,1307451192,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,936,923,954,898,"",4,1939,0.96,4.25,0.65,Drama,Comedy,Romance,Mystery,""
329,1207,3.0,1001174891,0,Star Trek: Generations,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,434,996,368,648,592,70,1988,13.23,3.14,0.86,Thriller,Action,Crime,Drama,Adventure
329,20243,3.0,837532539,0,Star Trek: Generations,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,165,153,344,592,296,11,1993,2.14,3.55,0.93,Crime,Comedy,Thriller,Action,Drama
330,11393,3.0,884570027,0,Tales from the Hood,1995,Action,Crime,Horror,327,2.77,1.03,587,475,266,509,308,100,1989,13.92,2.52,0.72,Drama,Romance,Comedy,War,Action
34,2812,5.0,1050191066,1,Babe,1995,Children,Drama,"",7042,3.63,1.11,70,188,253,332,426,23,1986,15.08,4.00,0.60,Sci-Fi,Thriller,Drama,Action,Horror
344,11428,3.5,1111542015,1,Ace Ventura: Pet Detective,1994,Comedy,"","",8273,2.98,1.11,110,260,608,527,318,19,1990,13.58,3.39,1.05,Drama,Comedy,Thriller,Crime,War
344,8975,3.0,832575750,0,Ace Ventura: Pet Detective,1994,Comedy,"","",8273,2.98,1.11,590,296,"","","",4,1991,2.63,3.50,1.29,Drama,Comedy,Crime,Thriller,Adventure
349,11393,3.0,884569706,0,Clear and Present Danger,1994,Action,Crime,Drama,6309,3.64,0.81,475,266,509,308,110,100,1987,15.70,2.63,0.82,Drama,Crime,Thriller,Comedy,Romance
350,11749,4.0,832425535,1,"Client, The",1994,Drama,Mystery,Thriller,3475,3.48,0.81,364,62,457,31,141,18,1994,1.26,3.61,0.92,Adventure,Drama,IMAX,Action,Comedy
350,17014,3.0,1115140958,0,"Client, The",1994,Drama,Mystery,Thriller,3475,3.48,0.81,586,608,594,480,289,87,1993,6.60,3.68,1.04,Drama,Comedy,Romance,Thriller,Children
353,24776,5.0,1044558988,1,"Crow, The",1994,Action,Crime,Fantasy,3640,3.50,1.00,647,350,223,923,16,48,1992,9.80,3.10,1.08,Comedy,Drama,Action,Crime,War
356,12408,3.0,841348008,0,Forrest Gump,1994,Comedy,Drama,Romance,14426,4.03,0.95,318,457,593,150,"",9,1993,1.56,3.56,0.73,Drama,Crime,Thriller,Adventure,IMAX
356,17623,4.0,1146960591,1,Forrest Gump,1994,Comedy,Drama,Romance,14426,4.03,0.95,62,111,858,435,920,7,1980,20.71,3.64,0.90,Drama,Crime,Romance,War,Comedy
357,12944,3.0,1342068297,0,Four Weddings and a Funeral,1994,Comedy,Romance,"",6126,3.63,0.94,10,364,344,588,902,53,1984,17.29,3.44,0.71,Drama,Comedy,Adventure,Thriller,Children
357,20675,3.0,1152719235,0,Four Weddings and a Funeral,1994,Comedy,Romance,"",6126,3.63,0.94,16,778,475,527,296,13,1992,5.15,3.88,1.18,Drama,Crime,Thriller,Comedy,Mystery
36,11393,2.0,884561274,0,Dead Man Walking,1995,Crime,Drama,"",4547,3.94,0.90,858,"","","","",5,1990,10.41,2.80,1.30,Crime,Drama,"","",""
362,12944,3.0,1342069284,0,"Jungle Book, The",1994,Adventure,Children,Romance,1657,3.38,0.96,596,163,509,337,594,73,1985,17.35,3.32,0.76,Drama,Comedy,Children,Romance,Adventure
370,17179,3.5,1216312206,1,Naked Gun 33 1/3: The Final Insult,1994,Action,Comedy,"",3087,2.96,1.05,954,111,6,223,95,45,1988,14.42,3.31,0.97,Thriller,Crime,Drama,Action,Adventure
380,19857,4.0,980870249,1,True Lies,1994,Action,Adventure,Comedy,9364,3.48,0.93,898,342,932,222,43,75,1979,20.62,4.17,0.66,Drama,Romance,Comedy,Thriller,Mystery
380,19938,4.0,849792017,1,True Lies,1994,Action,Adventure,Comedy,9364,3.48,0.93,34,296,745,838,637,26,1995,0.65,3.35,0.94,Comedy,Drama,Romance,Children,Thriller
423,20294,2.5,1059207275,0,Blown Away,1994,Action,Thriller,"",531,3.03,0.89,586,781,565,163,159,37,1979,21.49,3.81,0.46,Drama,Crime,Romance,Mystery,Thriller
432,8432,1.0,1132411507,0,City Slickers II: The Legend of Curly's Gold,1994,Adventure,Comedy,Western,2737,2.74,0.94,16,"","","","",2,1994,0.71,3.25,0.35,Crime,Drama,"","",""
435,12850,3.0,977531422,0,Coneheads,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,532,562,471,48,551,100,1986,16.13,2.76,1.42,Drama,Comedy,Romance,Crime,Thriller
441,17179,2.5,1216262141,0,Dazed and Confused,1993,Comedy,"","",1775,3.69,0.97,527,318,908,858,750,8,1978,17.98,3.44,1.02,Drama,War,Crime,Comedy,Action
445,24776,2.0,1044559638,0,Fatal Instinct,1993,Comedy,"","",392,2.91,0.97,608,231,750,163,441,66,1992,9.14,3.05,1.16,Comedy,Drama,Action,Crime,Thriller
457,12192,5.0,942548124,1,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,471,787,326,334,509,34,1994,1.46,4.24,1.02,Drama,Comedy,Crime,Thriller,Romance
457,15014,5.0,835537114,1,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,593,161,339,292,316,19,1993,1.80,3.84,0.83,Drama,Thriller,Adventure,Crime,Action
457,24111,4.0,1104375737,1,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,904,908,"","","",10,1987,16.30,2.40,1.41,Mystery,Thriller,Action,Adventure,Romance
47,1207,4.0,1000223375,1,Seven (a.k.a. Se7en),1995,Mystery,Thriller,"",9335,4.06,0.87,50,442,480,32,589,32,1986,16.23,2.97,0.93,Sci-Fi,Thriller,Action,Adventure,Drama
47,3145,4.5,1081882163,1,Seven (a.k.a. Se7en),1995,Mystery,Thriller,"",9335,4.06,0.87,364,50,648,377,32,34,1993,3.33,3.78,0.63,Action,Thriller,Drama,Adventure,Crime
474,11428,3.5,1112760869,1,In the Line of Fire,1993,Action,Thriller,"",4106,3.72,0.75,590,1,589,380,150,39,1990,10.78,3.59,0.92,Drama,Comedy,Adventure,Thriller,Crime
477,11393,2.0,884569794,0,What's Love Got to Do with It?,1993,Drama,Musical,"",982,3.54,0.85,475,266,509,308,110,100,1987,15.35,2.61,0.79,Drama,Crime,Thriller,Comedy,Romance
477,6952,3.0,849976798,0,What's Love Got to Do with It?,1993,Drama,Musical,"",982,3.54,0.85,165,377,364,47,161,78,1994,1.60,3.31,0.65,Thriller,Drama,Romance,Comedy,Action
48,11749,3.0,832425306,0,Pocahontas,1995,Animation,Children,Drama,2834,2.94,1.06,62,457,31,141,434,14,1994,1.41,3.71,0.99,Adventure,Drama,Action,Comedy,Thriller
48,12944,3.0,1342068745,0,Pocahontas,1995,Animation,Children,Drama,2834,2.94,1.06,163,509,337,594,410,69,1985,16.86,3.33,0.77,Drama,Comedy,Romance,Children,Adventure
480,28349,2.0,838047228,0,Jurassic Park,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,282,500,527,"","",17,1993,1.41,3.12,0.70,Drama,War,Comedy,"",""
480,29424,2.5,1173503027,0,Jurassic Park,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,593,296,29,750,123,9,1990,10.04,3.22,0.97,Drama,Crime,Thriller,Mystery,Comedy
494,6952,4.0,849912722,1,Executive Decision,1996,Action,Adventure,Thriller,2592,3.37,0.92,662,788,708,786,608,52,1995,0.56,3.15,0.57,Thriller,Comedy,Drama,Romance,Sci-Fi
50,155,4.0,1199271929,1,"Usual Suspects, The",1995,Crime,Mystery,Thriller,10221,4.35,0.75,29,"","","","",3,1982,22.52,2.67,1.15,Adventure,Drama,Fantasy,Mystery,Sci-Fi
50,23303,4.0,938862083,1,"Usual Suspects, The",1995,Crime,Mystery,Thriller,10221,4.35,0.75,247,111,318,778,994,32,1993,3.45,3.69,0.97,Drama,Comedy,Crime,Thriller,Romance
504,11393,2.0,884571575,0,No Escape,1994,Action,Drama,Sci-Fi,237,2.78,1.00,587,475,266,509,"",100,1992,9.15,2.30,0.66,Drama,Romance,War,Western,Comedy
519,1207,2.0,1000220691,0,RoboCop 3,1993,Action,Crime,Drama,1048,2.19,1.02,442,480,32,589,260,28,1986,16.00,3.00,0.82,Sci-Fi,Action,Thriller,Adventure,Drama
524,5352,2.0,999910894,0,Rudy,1993,Drama,"","",1697,3.54,0.95,529,293,16,6,454,100,1980,20.65,3.27,1.15,Drama,Thriller,Action,Romance,Adventure
527,27046,5.0,837789071,1,Schindler's List,1993,Drama,War,"",11017,4.30,0.83,32,377,50,39,339,33,1994,1.32,3.21,0.89,Thriller,Comedy,Romance,Crime,Drama
529,5352,4.0,967940357,1,Searching for Bobby Fischer,1993,Drama,"","",2358,3.83,0.82,293,16,6,454,434,100,1981,20.67,3.29,1.15,Drama,Thriller,Action,Adventure,Romance
539,8173,3.0,1190487793,0,Sleepless in Seattle,1993,Comedy,Drama,Romance,6177,3.50,0.97,253,357,1,588,597,15,1991,5.82,3.47,0.67,Drama,Comedy,Adventure,Romance,War
541,1207,3.0,1000220088,0,Blade Runner,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,593,356,920,"","",11,1979,22.08,2.91,0.94,Drama,Romance,War,Comedy,Crime
541,5352,3.0,1086149478,0,Blade Runner,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,329,798,379,105,315,37,1988,14.82,3.51,1.08,Action,Thriller,Adventure,Drama,Comedy
551,12850,4.0,977530497,1,"Nightmare Before Christmas, The",1993,Animation,Children,Fantasy,4460,3.71,0.97,608,923,242,89,372,82,1983,18.37,2.87,1.42,Drama,Comedy,Romance,Thriller,Crime
553,5904,3.0,1047691222,0,Tombstone,1993,Action,Drama,Western,3208,3.68,0.92,"","","","","",2,1994,0.00,2.50,0.71,"","","","",""
555,8975,3.0,832576114,0,True Romance,1993,Crime,Thriller,"",3312,3.80,0.90,457,593,337,95,50,35,1993,1.57,3.37,1.09,Thriller,Drama,Adventure,Crime,Comedy
585,12850,3.0,977424146,0,"Brady Bunch Movie, The",1995,Comedy,"","",2087,2.63,1.13,372,818,674,595,492,69,1983,18.04,2.91,1.46,Drama,Comedy,Romance,Crime,Thriller
585,23496,0.5,1077307709,0,"Brady Bunch Movie, The",1995,Comedy,"","",2087,2.63,1.13,105,"","","","",4,1995,0.82,2.12,1.03,Drama,Romance,"","",""
588,19170,4.0,836455568,1,Aladdin,1992,Adventure,Animation,Children,8980,3.67,0.92,296,150,"","","",6,1992,2.64,3.50,0.84,Drama,Adventure,IMAX,Comedy,Crime
590,10891,3.0,848339997,0,Dances with Wolves,1990,Adventure,Drama,Western,9497,3.72,0.97,150,592,"","","",2,1992,4.24,4.50,0.71,Action,Crime,Thriller,Adventure,Drama
590,11376,3.0,837074778,0,Dances with Wolves,1990,Adventure,Drama,Western,9497,3.72,0.97,150,592,"","","",3,1992,3.21,4.00,1.00,Action,Crime,Thriller,Adventure,Drama
593,2988,4.0,918584656,1,"Silence of the Lambs, The",1991,Crime,Horror,Thriller,13692,4.18,0.85,678,47,296,82,50,49,1988,14.47,3.83,1.18,Drama,Thriller,Comedy,Crime,Romance
596,5352,4.0,945047690,1,Pinocchio,1940,Animation,Children,Fantasy,2765,3.53,0.99,941,912,748,316,480,100,1981,19.91,3.48,1.11,Action,Thriller,Drama,Adventure,Comedy
60,6952,4.0,849977402,1,"Indian in the Cupboard, The",1995,Adventure,Children,Fantasy,1376,3.09,1.03,262,802,198,73,527,100,1992,8.12,3.39,0.63,Drama,Thriller,Romance,Action,Comedy
608,11537,3.0,991883451,0,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,151,356,47,800,594,18,1983,19.28,3.78,1.11,Drama,Action,Thriller,War,Crime
608,1412,4.0,949724893,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,593,912,527,111,69,36,1980,20.60,3.61,1.13,Comedy,Drama,Crime,Romance,Thriller
608,19358,5.0,981701797,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,616,909,319,562,342,32,1985,15.47,3.94,0.79,Drama,Comedy,Thriller,Crime,Romance
608,27046,4.0,862422064,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,818,612,640,76,103,100,1994,2.17,3.32,1.08,Thriller,Drama,Comedy,Romance,Action
62,11749,5.0,832425283,1,Mr. Holland's Opus,1995,Drama,"","",4221,3.70,1.00,457,31,141,434,153,13,1994,1.44,3.62,0.96,Adventure,Drama,Action,Comedy,Thriller
628,24338,4.0,946915157,1,Primal Fear,1996,Crime,Drama,Mystery,2458,3.74,0.83,265,110,45,778,448,11,1994,1.37,4.00,0.89,Drama,Comedy,Crime,Thriller,War
63,27046,3.0,862421813,0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy,Crime,"",524,2.95,1.21,88,708,832,544,494,100,1994,2.13,3.26,1.00,Drama,Thriller,Comedy,Romance,Crime
631,886,5.0,856065255,1,All Dogs Go to Heaven 2,1996,Adventure,Animation,Children,480,2.71,1.24,74,852,609,711,719,30,1995,0.47,3.73,0.94,Drama,Comedy,Thriller,Romance,Crime
648,20243,3.0,837532747,0,Mission: Impossible,1996,Action,Adventure,Mystery,8117,3.37,0.90,141,356,288,300,110,33,1993,1.57,3.42,0.87,Crime,Drama,Comedy,Thriller,Action
648,27260,4.0,844394714,1,Mission: Impossible,1996,Action,Adventure,Mystery,8117,3.37,0.90,261,17,95,474,282,32,1993,1.89,3.53,0.95,Romance,Drama,Thriller,Comedy,Action
653,3570,5.0,836774769,1,Dragonheart,1996,Action,Adventure,Fantasy,3148,3.22,0.97,440,236,480,110,457,38,1993,1.58,3.26,0.79,Thriller,Action,Crime,Drama,Comedy
671,23496,4.0,1077557228,1,Mystery Science Theater 3000: The Movie,1996,Comedy,Sci-Fi,"",1382,3.65,1.08,480,924,750,541,913,22,1980,19.36,3.45,1.28,Action,Adventure,Thriller,Sci-Fi,Drama
673,17953,2.0,865341975,0,Space Jam,1996,Adventure,Animation,Children,2192,2.67,1.11,784,635,785,562,778,39,1995,3.04,3.41,0.97,Comedy,Thriller,Adventure,Drama,Action
674,23496,3.0,1077557691,0,Barbarella,1968,Adventure,Comedy,Sci-Fi,745,2.91,1.07,316,780,671,480,924,29,1983,17.77,3.36,1.16,Action,Sci-Fi,Adventure,Thriller,Drama
714,7791,3.0,857172696,0,Dead Man,1995,Drama,Mystery,Western,739,3.88,1.02,103,626,29,707,74,100,1995,1.94,3.52,1.26,Drama,Comedy,Thriller,Romance,Action
719,483,3.0,859488653,0,Multiplicity,1996,Comedy,"","",1683,2.94,0.96,260,653,112,494,5,22,1994,4.00,4.14,0.77,Action,Adventure,Thriller,Comedy,Romance
737,6952,2.0,849911760,0,Barb Wire,1996,Action,Sci-Fi,"",930,2.15,1.18,788,708,786,608,6,25,1995,0.59,3.36,0.70,Comedy,Thriller,Drama,Romance,Sci-Fi
780,18808,3.0,1155360442,0,Independence Day (a.k.a. ID4),1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,541,293,50,996,32,27,1993,4.24,3.80,0.97,Thriller,Drama,Crime,Action,War
784,12195,3.5,1231740672,1,"Cable Guy, The",1996,Comedy,Thriller,"",3116,2.70,1.05,50,260,296,300,356,13,1990,8.42,3.54,1.14,Drama,Crime,Thriller,Sci-Fi,Comedy
786,24776,2.0,1044559470,0,Eraser,1996,Action,Drama,Thriller,3445,3.15,0.99,231,750,163,441,440,61,1992,9.47,3.11,1.10,Comedy,Drama,Action,Crime,War
786,7791,5.0,857172185,1,Eraser,1996,Action,Drama,Thriller,3445,3.15,0.99,3,7,25,17,62,12,1995,0.51,5.00,0.00,Adventure,Romance,Thriller,Action,Comedy
79,23339,4.0,860346279,1,"Juror, The",1996,Drama,Thriller,"",1177,3.12,0.96,805,802,628,708,608,18,1994,4.43,4.11,0.68,Thriller,Comedy,Drama,Romance,Action
794,7791,3.0,857173126,0,Midnight Dancers (Sibak),1994,Comedy,Drama,"",21,3.14,1.31,"","","","","",100,1995,0.70,2.99,0.10,"","","","",""
803,20294,4.0,944396507,1,Walking and Talking,1996,Comedy,Drama,Romance,136,3.54,1.05,69,344,322,101,380,100,1983,19.77,3.39,0.93,Drama,Romance,Comedy,Action,Crime
804,17014,3.0,1002330083,0,She's the One,1996,Comedy,Romance,"",508,3.08,0.96,215,236,605,39,367,27,1993,3.67,3.81,1.00,Romance,Comedy,Action,Thriller,Drama
810,7791,3.0,857172841,0,Kazaam,1996,Children,Comedy,Fantasy,388,1.78,1.14,103,626,29,707,74,100,1995,0.49,3.00,0.90,Drama,Thriller,Comedy,Sci-Fi,Fantasy
848,19857,4.5,1087844819,1,"Spitfire Grill, The",1996,Drama,"","",441,3.67,0.96,951,805,266,344,253,31,1980,19.81,3.95,0.61,Drama,Romance,Comedy,Thriller,Musical
858,1207,4.0,1000908921,1,"Godfather, The",1972,Crime,Drama,"",8996,4.35,0.86,110,745,367,70,866,49,1988,13.87,3.14,0.87,Thriller,Action,Drama,Comedy,Crime
858,18258,4.5,1334582622,1,"Godfather, The",1972,Crime,Drama,"",8996,4.35,0.86,785,596,3,"","",8,1988,19.47,2.69,1.03,Comedy,Romance,Animation,Children,Fantasy
867,24776,3.0,1044558610,0,Carpool,1996,Comedy,Crime,"",81,2.25,1.28,157,429,95,101,65,33,1993,7.46,3.03,1.13,Comedy,Action,Drama,Adventure,War
871,7791,3.0,857173304,0,Lover's Knot,1996,Comedy,"","",10,3.60,1.65,"","","","","",100,1994,6.00,2.99,0.10,"","","","",""
886,17953,3.0,865341953,0,Bulletproof,1996,Action,Comedy,Crime,357,3.09,1.01,635,785,562,778,104,37,1995,3.11,3.41,0.98,Comedy,Adventure,Drama,Thriller,Action
903,12763,5.0,1126083950,1,Vertigo,1958,Drama,Mystery,Romance,3051,4.13,0.81,904,"","","","",5,1986,18.02,3.20,1.04,Mystery,Thriller,"","",""
903,12850,5.0,977421646,1,Vertigo,1958,Drama,Mystery,Romance,3051,4.13,0.81,930,265,922,910,904,12,1960,20.32,3.33,0.89,Drama,Romance,Crime,Thriller,Film-Noir
912,17067,3.0,989536769,0,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,111,"","","","",3,1988,10.39,2.33,1.53,Crime,Drama,Thriller,"",""
912,18936,5.0,1196986940,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,527,541,32,318,293,13,1989,15.00,4.27,0.99,Drama,Mystery,Thriller,Crime,Sci-Fi
912,19916,4.0,978460548,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,953,954,955,965,947,11,1937,3.60,4.00,0.89,Romance,Drama,Comedy,War,Mystery
912,2988,5.0,918585367,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,778,32,326,750,293,60,1988,14.35,3.91,1.15,Drama,Thriller,Comedy,Crime,Romance
912,4066,4.5,1406889615,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,474,733,832,541,145,78,1990,10.62,2.78,1.16,Thriller,Drama,Action,Crime,Romance
920,17067,3.0,989537131,0,Gone with the Wind,1939,Drama,Romance,War,3103,3.82,1.10,926,913,903,527,908,18,1962,21.97,3.56,1.10,Drama,Mystery,Thriller,Romance,Crime
