movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
898,14427,3.0,864813543,0,1940,Comedy,Drama,Romance,1465,4.19,0.89,909,492,965,365,969,37,1979,20.61,4.00,0.78,Drama,Thriller,Comedy,Mystery,Romance
898,2866,5.0,974726277,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,84,593,"","","",3,1993,2.08,4.00,1.00,Crime,Horror,Thriller,Comedy,Drama
9,10205,4.0,838157259,1,1995,Action,"","",852,3.00,0.97,233,308,342,22,39,100,1993,5.93,3.51,0.76,Drama,Comedy,Romance,Thriller,Crime
904,2866,4.0,974732207,1,1954,Mystery,Thriller,"",3845,4.25,0.77,260,858,541,269,347,100,1991,10.44,3.98,0.84,Drama,Crime,Comedy,Thriller,Romance
905,10205,5.0,840289353,1,1934,Comedy,Romance,"",924,4.13,0.79,951,930,965,932,933,100,1986,18.05,3.52,0.82,Drama,Romance,Comedy,Thriller,Mystery
911,14427,4.0,864814084,1,1963,Comedy,Crime,Mystery,936,4.10,0.75,902,951,920,971,909,46,1976,22.03,3.89,0.77,Drama,Romance,Comedy,Thriller,Mystery
919,15330,4.0,846172728,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,750,34,851,778,538,92,1991,9.29,2.47,1.31,Drama,Crime,Comedy,War,Thriller
919,273,3.0,1044297028,0,1939,Adventure,Children,Fantasy,5138,3.98,0.94,608,50,104,"","",7,1988,15.48,3.14,1.07,Comedy,Crime,Thriller,Mystery,Drama
924,15330,3.0,846172601,0,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,750,34,851,778,538,91,1992,8.99,2.46,1.32,Drama,Crime,Comedy,War,Thriller
931,29490,5.0,960650577,1,1945,Mystery,Romance,Thriller,483,3.95,0.78,357,832,592,362,907,36,1968,25.61,4.42,0.73,Romance,Comedy,Drama,Musical,Crime
943,29490,4.0,960649765,1,1947,Drama,Fantasy,Romance,416,3.80,0.78,17,595,965,899,594,21,1963,25.91,4.67,0.48,Romance,Comedy,Drama,Crime,Musical
953,17707,3.5,1378683142,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,919,50,318,262,203,7,1986,21.05,4.00,0.58,Drama,Thriller,Comedy,Children,Crime
954,12904,3.5,1379271815,1,1939,Drama,"","",1241,4.00,0.87,307,475,902,"","",4,1985,16.56,3.75,0.50,Drama,Romance,"","",""
1,1307,3.0,945476344,0,1995,Adventure,Animation,Children,10759,3.91,0.89,461,265,969,448,45,32,1973,23.37,4.28,1.17,Drama,Romance,Comedy,Thriller,Mystery
1,23966,5.0,1349741244,1,1995,Adventure,Animation,Children,10759,3.91,0.89,919,837,"","","",3,1976,32.35,4.00,1.73,Children,Fantasy,Comedy,Adventure,Musical
104,11601,5.0,974843229,1,1996,Comedy,"","",3954,3.40,1.06,466,830,520,516,410,43,1993,2.95,3.74,1.36,Comedy,Sci-Fi,Action,Adventure,Thriller
117,4330,4.0,955123464,1,1995,Crime,Drama,"",313,3.61,0.96,190,587,364,21,164,91,1993,6.09,4.13,0.69,Drama,Comedy,Romance,Thriller,Crime
14,9868,4.0,844767418,1,1995,Drama,"","",1278,3.39,0.92,194,3,608,105,25,22,1995,0.46,3.59,0.80,Drama,Comedy,Thriller,Crime,Romance
141,29281,3.0,957400860,0,1996,Comedy,"","",4859,3.52,0.96,339,104,587,377,364,71,1989,13.81,4.01,0.89,Drama,Comedy,Thriller,Action,Adventure
15,6093,1.0,965537303,0,1995,Action,Adventure,Romance,634,2.71,1.06,7,597,11,122,440,100,1993,6.21,2.92,0.97,Comedy,Romance,Drama,Thriller,Action
150,20593,4.0,837537027,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,296,"","","","",3,1992,2.89,3.67,1.15,Comedy,Crime,Drama,Thriller,""
150,4237,4.0,845403112,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,296,"","","","",3,1992,2.89,3.00,2.00,Comedy,Crime,Drama,Thriller,""
150,4330,4.0,955121484,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,457,46,58,778,17,16,1990,13.99,4.31,0.70,Drama,Thriller,Comedy,Crime,Romance
153,20593,3.0,837537060,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,590,150,296,"","",7,1992,2.34,3.57,0.79,Drama,Adventure,Comedy,Crime,Thriller
160,29281,1.0,957403729,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,550,3,837,736,539,96,1990,12.11,3.72,1.07,Drama,Comedy,Thriller,Romance,Action
161,29125,5.0,900692179,1,1995,Drama,Thriller,War,5113,3.74,0.80,647,296,898,25,541,15,1985,15.97,4.67,0.62,Drama,Crime,Thriller,Comedy,Romance
161,6093,4.0,965510642,1,1995,Drama,Thriller,War,5113,3.74,0.80,527,553,590,996,266,80,1993,6.88,3.06,1.00,Action,Thriller,Drama,Adventure,Crime
165,6368,3.0,846512212,0,1995,Action,Crime,Thriller,7392,3.50,0.89,349,380,"","","",4,1993,2.22,3.50,0.58,Action,Thriller,Adventure,Comedy,Romance
167,4330,4.0,955124208,1,1995,Drama,"","",16,3.19,1.12,498,521,492,617,253,100,1994,1.39,4.04,0.75,Drama,Comedy,Romance,Thriller,Crime
179,29361,2.0,974078866,0,1995,Drama,Romance,"",294,2.76,0.98,605,351,236,207,289,58,1989,13.64,3.41,1.28,Romance,Drama,Comedy,Action,Thriller
182,6093,3.0,965522426,0,1995,Drama,Romance,"",170,3.04,0.91,122,440,543,497,47,100,1993,6.20,3.02,0.97,Action,Thriller,Drama,Romance,Crime
19,10978,1.0,840897637,0,1995,Comedy,"","",4501,2.62,1.16,480,185,161,318,593,18,1994,1.03,3.33,0.77,Thriller,Action,Crime,Drama,Adventure
194,1307,3.0,945476272,0,1995,Comedy,Drama,"",1285,3.83,0.87,265,969,448,45,412,28,1971,23.72,4.46,1.00,Drama,Romance,Comedy,Thriller,Mystery
2,20962,5.0,836707971,1,1995,Adventure,Children,Fantasy,4853,3.21,0.96,151,186,377,196,440,47,1993,1.43,4.30,1.12,Action,Thriller,Drama,Comedy,Adventure
222,29361,4.0,974077894,1,1995,Drama,Romance,"",1283,3.50,0.87,902,920,471,916,937,22,1983,19.02,3.86,1.17,Romance,Drama,Comedy,Mystery,Thriller
223,20593,5.0,837537605,1,1994,Comedy,"","",5102,3.86,0.97,353,36,25,474,555,81,1993,1.42,3.11,0.97,Drama,Thriller,Crime,Comedy,Romance
230,3172,3.0,859813171,0,1995,Drama,Thriller,"",1614,3.61,0.87,969,924,899,527,910,73,1987,16.38,3.53,1.08,Drama,Thriller,Comedy,Romance,Crime
242,4330,4.0,955123128,1,1994,Drama,Musical,"",246,3.41,1.01,271,348,86,350,57,75,1993,6.65,4.20,0.72,Drama,Comedy,Romance,Thriller,Crime
260,11155,2.0,903046433,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,110,553,383,599,"",11,1991,7.55,2.91,1.45,Western,Action,Drama,Adventure,War
260,20453,4.0,1102339849,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,595,110,802,586,750,51,1979,22.02,3.91,0.86,Drama,Comedy,Romance,Children,Adventure
260,22407,5.0,1105395758,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,558,596,616,1,296,21,1985,20.00,3.90,0.94,Adventure,Children,Fantasy,Drama,Comedy
265,14549,4.5,1328190879,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,508,337,953,910,597,36,1990,10.06,3.96,0.58,Drama,Comedy,Crime,Thriller,Romance
28,1307,5.0,945475927,1,1995,Drama,Romance,"",670,4.07,0.87,111,951,750,904,908,13,1965,23.16,4.38,1.33,Romance,Drama,Comedy,Mystery,Thriller
280,6368,3.0,846512873,0,1995,Drama,Thriller,"",1087,3.67,0.85,471,348,22,277,485,55,1992,7.81,3.47,0.60,Drama,Thriller,Action,Crime,Comedy
293,16743,1.0,1425588796,0,1994,Action,Crime,Drama,5587,4.06,0.81,39,527,50,1,589,25,1980,20.56,3.48,0.87,Drama,Comedy,Romance,Adventure,Thriller
296,13619,5.0,1064524090,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,965,527,541,608,50,49,1971,24.26,4.31,0.87,Drama,Romance,Comedy,Thriller,Mystery
30,4792,3.0,944952401,0,1995,Crime,Drama,"",270,3.68,0.98,527,260,599,590,858,7,1983,10.92,4.29,0.76,Drama,Adventure,Western,Comedy,Romance
32,20312,3.0,849430004,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,"","","","","",2,1996,0.00,2.50,0.71,"","","","",""
32,29281,5.0,957334179,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,47,953,150,441,940,34,1986,17.17,3.88,1.04,Action,Adventure,Drama,Comedy,Thriller
32,3117,5.0,1043349404,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,589,50,110,858,"",4,1988,11.00,4.50,0.58,Crime,Drama,Action,War,Mystery
32,6093,2.0,965455055,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,950,379,694,533,552,66,1993,7.54,3.09,1.00,Action,Thriller,Adventure,Crime,Drama
333,29281,4.0,957401091,1,1995,Comedy,"","",2284,3.34,1.09,339,104,587,377,364,72,1989,13.74,4.00,0.89,Drama,Comedy,Thriller,Action,Adventure
339,16214,5.0,849189198,1,1995,Comedy,Romance,"",5030,3.52,0.92,454,589,377,161,10,16,1993,1.69,4.31,0.70,Action,Thriller,Drama,Adventure,Comedy
34,2779,3.0,831641368,0,1995,Children,Drama,"",7042,3.63,1.11,595,"","","","",4,1991,2.08,3.25,0.50,Animation,Children,Fantasy,Musical,Romance
350,8825,3.0,848450085,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,357,527,34,367,377,47,1993,1.54,3.13,0.92,Thriller,Drama,Crime,Action,Comedy
356,11155,2.0,903046499,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,110,553,383,599,"",13,1986,15.55,2.77,1.36,Western,Action,Drama,Adventure,War
356,9385,4.0,1168385697,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,110,329,260,"","",7,1984,20.70,2.86,1.89,Action,Adventure,Sci-Fi,Drama,War
36,29006,4.0,994419893,1,1995,Crime,Drama,"",4547,3.94,0.90,25,110,608,111,296,39,1991,11.70,3.51,1.00,Drama,Crime,Thriller,Comedy,Horror
360,6093,3.0,965454896,0,1994,Action,Comedy,"",482,2.74,0.92,379,694,533,552,303,57,1994,1.24,3.19,0.93,Action,Thriller,Adventure,Drama,Sci-Fi
364,31,3.0,1424844807,0,1994,Adventure,Animation,Children,8464,3.78,0.93,110,260,"","","",5,1990,7.60,3.30,1.86,Action,Adventure,Sci-Fi,Drama,War
364,8056,2.0,990301781,0,1994,Adventure,Animation,Children,8464,3.78,0.93,592,555,858,745,296,30,1986,13.71,3.40,1.40,Thriller,Crime,Sci-Fi,Drama,Comedy
364,8825,4.0,848449937,1,1994,Adventure,Animation,Children,8464,3.78,0.93,47,288,318,292,595,28,1993,1.62,3.14,0.93,Thriller,Crime,Drama,Action,Comedy
370,22407,3.5,1105396124,1,1994,Action,Comedy,"",3087,2.96,1.05,260,558,596,616,1,22,1984,19.60,3.95,0.95,Adventure,Children,Fantasy,Drama,Comedy
378,6093,3.0,965523146,0,1994,Comedy,Romance,"",545,3.13,0.81,597,11,122,440,543,100,1993,6.21,2.97,0.96,Drama,Action,Thriller,Comedy,Romance
379,11601,3.0,974840549,0,1994,Action,Sci-Fi,Thriller,1165,2.74,1.00,435,788,24,748,32,12,1992,5.22,4.50,0.90,Sci-Fi,Action,Adventure,Thriller,Comedy
380,29361,2.0,974078317,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,764,7,377,708,342,39,1987,16.08,3.74,1.16,Romance,Drama,Comedy,Thriller,Action
417,11155,4.0,903051095,1,1994,Comedy,Romance,"",732,3.51,0.95,1,635,999,532,42,100,1991,10.10,3.42,1.15,Drama,Crime,Thriller,Comedy,Romance
417,8943,2.0,945890544,0,1994,Comedy,Romance,"",732,3.51,0.95,946,154,942,922,223,70,1986,17.52,2.96,1.23,Comedy,Crime,Thriller,Drama,Romance
435,22449,5.0,983844112,1,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,413,486,3,719,784,100,1994,1.52,3.60,1.03,Comedy,Action,Thriller,Drama,Crime
459,24088,1.0,960385738,0,1994,Action,Adventure,Crime,242,2.72,0.94,356,608,435,353,161,100,1988,15.78,3.67,1.13,Comedy,Thriller,Action,Drama,Crime
464,2947,4.0,974613554,1,1993,Action,Adventure,Crime,696,2.92,0.96,434,70,292,42,517,23,1992,6.00,4.13,0.92,Action,Thriller,Adventure,Crime,Sci-Fi
47,20375,5.0,1315107123,1,1995,Mystery,Thriller,"",9335,4.06,0.87,16,671,345,785,376,8,1994,1.13,3.50,0.76,Comedy,Drama,Action,Thriller,Sci-Fi
47,8056,5.0,990330408,1,1995,Mystery,Thriller,"",9335,4.06,0.87,50,919,671,661,592,43,1987,14.20,3.23,1.34,Thriller,Crime,Adventure,Sci-Fi,Comedy
480,5183,4.0,956597441,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,671,32,589,908,"",4,1985,17.63,4.50,0.58,Sci-Fi,Action,Mystery,Thriller,Adventure
493,7400,4.0,847894025,1,1993,Action,Crime,Drama,765,3.63,0.93,329,229,112,326,471,56,1994,1.56,3.46,0.89,Drama,Thriller,Comedy,Adventure,Crime
50,21330,5.0,1318796169,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,442,145,260,296,319,7,1991,6.48,4.50,0.50,Action,Thriller,Comedy,Adventure,Crime
500,20453,5.0,1102309346,1,1993,Comedy,Drama,"",7349,3.39,0.96,357,2,364,852,953,24,1979,23.08,4.15,0.65,Comedy,Drama,Children,Adventure,Romance
519,22407,2.0,1105536109,0,1993,Action,Crime,Drama,1048,2.19,1.02,837,455,902,277,48,55,1989,13.89,3.68,0.89,Children,Drama,Comedy,Adventure,Fantasy
520,29597,3.0,840108069,0,1993,Comedy,"","",3147,3.04,1.05,265,551,224,207,509,40,1992,9.11,3.52,0.68,Drama,Romance,Comedy,Adventure,Children
524,4986,4.0,1017473187,1,1993,Drama,"","",1697,3.54,0.95,260,193,"","","",2,1986,12.73,4.50,0.71,Drama,Action,Adventure,Sci-Fi,""
541,17522,4.0,1381150813,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,780,150,"","","",5,1994,1.14,2.70,1.25,Adventure,Drama,IMAX,Action,Sci-Fi
551,10763,3.0,974670384,0,1993,Animation,Children,Fantasy,4460,3.71,0.97,589,908,110,477,707,8,1983,20.71,3.88,0.64,Drama,Action,Romance,Thriller,Crime
551,20593,3.0,837537543,0,1993,Animation,Children,Fantasy,4460,3.71,0.97,25,474,555,235,293,75,1993,1.45,3.12,0.97,Drama,Thriller,Comedy,Crime,Romance
586,14549,4.0,1367004667,1,1990,Children,Comedy,"",6155,3.09,1.00,539,587,10,231,648,46,1991,8.99,3.89,0.57,Drama,Comedy,Thriller,Crime,Adventure
588,8825,4.0,848449771,1,1992,Adventure,Animation,Children,8980,3.67,0.92,457,296,"","","",8,1993,2.27,3.25,0.89,Thriller,Comedy,Crime,Drama,""
589,21544,5.0,961730411,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,541,368,610,353,165,21,1989,12.15,3.71,1.35,Action,Thriller,Crime,Adventure,Drama
590,16392,3.5,1107150190,1,1990,Adventure,Drama,Western,9497,3.72,0.97,592,457,480,356,593,10,1982,20.97,4.00,1.37,Thriller,Comedy,Romance,Drama,Crime
592,12512,4.5,1300007328,1,1989,Action,Crime,Thriller,10028,3.40,0.84,110,919,541,597,589,12,1985,16.60,3.79,0.78,Action,Comedy,Romance,Drama,Adventure
592,29281,3.0,957332668,0,1989,Action,Crime,Thriller,10028,3.40,0.84,457,480,589,110,260,8,1988,8.90,4.50,0.76,Action,Drama,Sci-Fi,War,Adventure
593,18620,1.0,1078008492,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,260,"","","",6,1982,22.16,3.25,1.67,Action,Adventure,Sci-Fi,Comedy,Crime
599,12258,5.0,951347604,1,1969,Adventure,Western,"",745,4.01,0.91,34,720,923,745,608,41,1987,15.63,3.73,1.16,Comedy,Drama,Sci-Fi,Thriller,Crime
608,13619,3.5,1064524050,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,50,955,942,111,648,45,1970,24.18,4.30,0.89,Drama,Romance,Comedy,Mystery,Thriller
608,4237,5.0,849807084,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,235,25,111,300,16,22,1993,4.37,3.41,1.37,Drama,Crime,Comedy,Thriller,Adventure
616,18620,3.5,1078010592,1,1970,Animation,Children,"",1726,3.38,0.93,919,296,260,"","",8,1977,24.62,3.19,1.77,Adventure,Action,Sci-Fi,Comedy,Crime
62,2183,4.0,836571645,1,1995,Drama,"","",4221,3.70,1.00,36,95,161,339,593,18,1993,2.01,3.83,0.71,Drama,Adventure,Crime,Thriller,Action
64,29361,3.0,974078764,0,1996,Comedy,Romance,"",465,2.82,0.99,605,351,236,207,289,52,1988,14.29,3.56,1.24,Romance,Drama,Comedy,Action,Thriller
648,16515,4.0,938905103,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,780,474,110,457,"",13,1994,1.12,3.08,0.76,Thriller,Action,Drama,War,Adventure
66,25312,3.0,1025633854,0,1996,Action,Sci-Fi,Thriller,506,2.10,1.12,480,73,"","","",2,1994,1.41,4.00,0.00,Drama,War,Action,Adventure,Sci-Fi
661,3172,3.0,859811560,0,1996,Adventure,Animation,Children,2153,3.30,1.00,14,260,708,608,6,21,1994,4.08,3.33,1.15,Thriller,Adventure,Comedy,Drama,Action
678,13619,4.0,1064526043,1,1993,Drama,Thriller,"",620,4.10,0.86,529,247,1,899,599,94,1978,22.32,4.03,1.01,Drama,Comedy,Romance,Thriller,Crime
708,7400,3.0,847893822,0,1996,Comedy,Romance,"",3337,3.39,0.91,10,194,786,588,497,44,1994,1.64,3.36,0.89,Thriller,Drama,Comedy,Crime,Adventure
719,27956,4.0,859140377,1,1996,Comedy,"","",1683,2.94,0.96,140,79,802,104,788,21,1994,4.11,3.24,1.14,Romance,Drama,Comedy,Thriller,Action
736,9868,3.0,844767312,0,1996,Action,Adventure,Romance,6990,3.18,1.02,50,21,32,11,"",5,1995,0.00,3.60,0.89,Thriller,Comedy,Mystery,Crime,Drama
748,3172,3.0,859811628,0,1996,Action,Sci-Fi,Thriller,1158,3.10,0.95,14,260,708,608,6,28,1994,3.56,3.07,1.18,Thriller,Adventure,Comedy,Drama,Action
779,18125,3.0,865662256,0,1997,Drama,Romance,"",131,2.86,1.10,858,852,58,788,"",13,1993,6.59,3.23,0.60,Comedy,Romance,Drama,Fantasy,Sci-Fi
788,10332,3.0,853591569,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,1,780,736,"","",5,1995,0.84,3.60,0.55,Adventure,Action,Thriller,Romance,Sci-Fi
836,16743,2.0,1281921294,0,1996,Action,Adventure,Thriller,1049,2.93,0.98,954,922,898,"","",4,1955,25.98,3.88,0.85,Drama,Romance,Comedy,Film-Noir,""
880,22684,3.0,857865419,0,1996,Sci-Fi,Thriller,"",1209,2.42,1.03,714,778,645,538,527,100,1993,6.57,3.15,0.86,Drama,Comedy,Children,Thriller,Mystery
898,3172,4.0,859813335,1,1940,Comedy,Drama,Romance,1465,4.19,0.89,150,914,905,926,920,88,1984,18.84,3.57,1.05,Drama,Thriller,Romance,Comedy,Adventure
908,12512,4.0,1305025898,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,588,940,457,318,648,22,1986,16.69,3.66,0.98,Action,Adventure,Comedy,Drama,Thriller
912,16743,5.0,1425588828,1,1942,Drama,Romance,"",5256,4.27,0.85,39,527,50,1,589,27,1981,20.08,3.30,1.07,Drama,Comedy,Romance,Adventure,Thriller
920,7320,5.0,945834692,1,1939,Drama,Romance,War,3103,3.82,1.10,"","","","","",4,1993,1.71,2.25,0.96,"","","","",""
923,13619,5.0,1064521637,1,1941,Drama,Mystery,"",3926,4.13,0.96,922,908,904,750,302,14,1976,22.41,4.21,0.67,Drama,Romance,Mystery,Children,Comedy
996,24088,5.0,960386039,1,1996,Action,Crime,Drama,697,3.01,1.01,800,920,356,608,435,100,1988,16.53,3.63,1.15,Comedy,Thriller,Action,Drama,Adventure
1,5189,3.0,1093274513,0,1995,Adventure,Animation,Children,10759,3.91,0.89,316,260,661,783,105,13,1981,22.33,3.50,1.00,Adventure,Animation,Children,Musical,Drama
10,9086,3.0,842353393,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,593,296,"","","",13,1993,1.95,3.00,0.58,Crime,Thriller,Comedy,Drama,Horror
104,3676,3.5,1305300996,1,1996,Comedy,"","",3954,3.40,1.06,628,306,428,308,32,49,1988,11.58,3.59,0.70,Drama,Thriller,Crime,Comedy,Mystery
14,24661,3.0,1179797328,0,1995,Drama,"","",1278,3.39,0.92,303,372,647,345,745,100,1988,14.96,3.56,0.68,Comedy,Drama,Romance,Thriller,Crime
144,17809,3.5,1054934560,1,1995,Comedy,"","",1010,3.47,0.89,62,231,300,25,337,100,1991,10.90,3.88,0.96,Drama,Thriller,Comedy,Crime,Action
153,10584,1.0,841651376,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,588,349,"","","",8,1993,2.00,2.88,0.99,Action,Crime,Drama,Thriller,Adventure
158,4741,0.5,1363248161,0,1995,Adventure,Children,"",2756,2.92,1.03,5,160,163,832,370,9,1994,0.83,2.89,1.47,Action,Comedy,Crime,Thriller,Romance
161,19748,4.0,835173681,1,1995,Drama,Thriller,War,5113,3.74,0.80,"","","","","",12,1993,2.18,2.42,0.79,"","","","",""
162,16511,4.0,1362651000,1,1994,Documentary,"","",1303,4.05,0.95,356,28,110,105,914,13,1988,13.78,3.04,1.81,Drama,Romance,Comedy,War,Musical
165,15889,3.0,1284165543,0,1995,Action,Crime,Thriller,7392,3.50,0.89,648,356,296,527,589,13,1994,1.66,3.50,0.94,Drama,Adventure,Action,Thriller,Crime
165,29519,3.0,840542047,0,1995,Action,Crime,Thriller,7392,3.50,0.89,588,590,150,592,"",8,1992,2.30,3.62,1.06,Adventure,Drama,Action,Crime,Thriller
185,23512,2.0,965521576,0,1995,Action,Crime,Thriller,5344,3.11,0.96,379,316,338,196,329,23,1988,13.44,3.17,1.44,Sci-Fi,Action,Thriller,Adventure,Drama
19,15313,3.0,981481756,0,1995,Comedy,"","",4501,2.62,1.16,344,999,648,520,593,7,1994,1.73,3.71,0.49,Crime,Thriller,Comedy,Horror,Action
194,10683,3.0,851589041,0,1995,Comedy,Drama,"",1285,3.83,0.87,458,597,328,482,257,100,1994,1.81,3.90,0.92,Thriller,Drama,Action,Crime,Comedy
2,27838,3.5,1131365720,1,1995,Adventure,Children,Fantasy,4853,3.21,0.96,736,364,784,780,588,12,1994,1.38,3.88,0.61,Adventure,Thriller,Drama,Action,Comedy
208,5283,3.0,844666465,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,356,457,593,590,150,16,1993,1.78,3.44,0.81,Drama,Thriller,Comedy,Crime,Adventure
218,25067,4.0,835465431,1,1995,Comedy,Drama,"",934,3.26,0.97,422,48,351,54,238,100,1993,1.18,3.93,0.88,Drama,Thriller,Comedy,Action,Romance
231,24805,1.5,1266965433,0,1994,Adventure,Comedy,"",7051,2.93,1.21,356,590,480,457,260,14,1991,4.67,3.43,0.65,Drama,Action,Comedy,Sci-Fi,Thriller
231,28188,5.0,1274544476,1,1994,Adventure,Comedy,"",7051,2.93,1.21,367,589,590,344,165,27,1994,1.88,4.04,0.84,Thriller,Action,Crime,Comedy,Drama
235,14784,4.0,980190083,1,1994,Comedy,Drama,"",3605,3.64,0.96,34,898,909,905,951,78,1981,19.45,3.94,1.25,Romance,Comedy,Drama,Thriller,Mystery
235,7880,3.0,1107865578,0,1994,Comedy,Drama,"",3605,3.64,0.96,750,594,708,293,924,55,1988,13.62,3.46,0.89,Comedy,Drama,Romance,Children,Adventure
238,26677,4.0,850589002,1,1995,Adventure,Children,"",178,3.20,1.11,89,21,304,358,536,100,1994,1.88,3.50,0.76,Drama,Comedy,Thriller,Romance,Action
25,14977,4.0,1229436654,1,1995,Drama,Romance,"",4684,3.69,1.04,714,457,608,904,16,100,1991,11.07,2.83,0.94,Drama,Thriller,Crime,Mystery,Comedy
25,17809,4.5,1054934284,1,1995,Drama,Romance,"",4684,3.69,1.04,337,150,647,805,953,100,1991,10.89,3.90,0.95,Drama,Thriller,Comedy,Crime,Action
25,26672,2.0,1164065792,0,1995,Drama,Romance,"",4684,3.69,1.04,153,364,306,307,308,74,1990,11.13,3.09,1.08,Drama,Comedy,Crime,Thriller,Action
253,15376,4.0,966194148,1,1994,Drama,Horror,"",6010,3.50,0.94,145,454,"","","",4,1994,1.15,3.25,0.96,Drama,Thriller,Action,Comedy,Crime
258,24661,3.5,1178592257,1,1995,Adventure,Children,Comedy,365,2.59,1.04,355,788,2,724,919,43,1984,19.85,3.59,0.77,Comedy,Drama,Thriller,Adventure,Fantasy
260,15755,3.0,856802030,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,608,52,25,32,"",10,1995,0.53,2.90,1.79,Drama,Thriller,Romance,Comedy,Mystery
260,7880,4.5,1107865203,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,318,150,590,356,596,13,1989,14.92,3.15,0.99,Drama,Comedy,Adventure,Animation,Children
274,24661,3.0,1219884812,0,1995,Comedy,"","",265,2.96,1.02,275,505,304,61,609,100,1987,16.60,3.35,0.46,Drama,Comedy,Romance,Thriller,Action
282,19748,4.0,835173848,1,1994,Drama,"","",2426,3.39,1.00,34,1,161,"","",27,1993,3.80,2.81,0.83,Drama,Children,Thriller,War,Adventure
282,24661,3.0,1199058927,0,1994,Drama,"","",2426,3.39,1.00,899,858,691,501,940,100,1985,17.95,3.46,0.65,Comedy,Drama,Romance,Thriller,Crime
282,25067,3.0,835465030,0,1994,Drama,"","",2426,3.39,1.00,54,238,250,595,588,100,1993,1.18,3.90,0.92,Drama,Thriller,Action,Comedy,Adventure
288,21955,4.0,1139628120,1,1994,Action,Crime,Thriller,5165,3.24,1.18,527,858,50,780,589,9,1989,8.80,3.89,1.47,Crime,Drama,Action,Sci-Fi,Thriller
289,23512,2.0,965519333,0,1994,Comedy,Romance,"",707,3.37,0.88,527,"","","","",2,1994,2.12,3.50,2.12,Drama,War,"","",""
296,27649,4.5,1420261676,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,908,912,904,933,919,31,1970,21.21,4.31,0.89,Drama,Romance,Comedy,Thriller,Mystery
3,2902,3.5,1107142649,1,1995,Comedy,Romance,"",2769,3.15,0.99,235,708,594,266,509,6,1984,23.46,4.08,0.86,Drama,Romance,Comedy,War,Western
316,908,3.0,836018723,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,165,588,344,590,150,13,1993,1.99,3.77,0.83,Comedy,Adventure,Drama,Thriller,Crime
319,19088,3.0,840904731,0,1994,Comedy,Drama,Thriller,1592,3.78,0.88,538,272,249,230,265,75,1992,6.69,3.53,1.11,Drama,Romance,Comedy,Thriller,Action
32,22690,5.0,833104880,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,266,34,317,110,47,20,1993,1.67,4.20,0.62,Drama,Thriller,Action,Adventure,Comedy
